1: 32'1/3
8748: 28'2/3
8749: 61
8750: 42'4/13
8751: 747
8752: 79'25/26
8753: 227/2160
8754: 0
8755: 1'359/1450
8756: 12390'10/11
8757: 420'58/73
8758: 117
8759: 10'248/315
8760: 2'1181/2457
8761: 816
8762: 192'1149/13912
8763: 6'152/187
8764: 160'7/11
8765: 32/47
8766: 148
8767: 1/220
8768: 4'269/300
8769: 14'74/251
8770: 373'47/85
8771: 49'7/9
8772: 13'14444/29155
8773: 2/195
8774: 1'1/4
8775: 59/84
8776: 1710
8777: 2'10/77
8778: 203'21/31
8779: 586'19/100
8780: 33'39/1705
8781: 7'83/1575
8782: 71'22/35
8783: 63/200
8784: 84'37/132
8785: 85'313/4011
8786: 5'1/4
8787: 4361/4668
8788: 14'794/2697
8789: 47'16/23
8790: 4'137/310
8791: 1422'144/161
8792: 4'757/946
8793: 17'68/77
8794: 1'29/60
8795: 2/75
8796: 7'67/377
8797: 1383'3/5
8798: 74
8799: 88'13669/36778
8800: 5'6247/16380
8801: 1'35/341
8802: 307/308
8803: 23/2209
8804: 96'38549/49166
8805: 50'43641/126914
8806: 11'9227/12282
8807: 429'59/3550
8808: 327/1640
8809: 1'7469095/7731328
8810: 290'539/582
8811: 624/833
8812: 8'1576/7943
8813: 8'41/68
8814: 129'102/143
8815: 97'19/52
8816: 80'19/82
8817: 37'35/66
8818: 42
8819: 623/3690
8820: 61'2/3
8821: 116
8822: 7708
8823: 57'5489/5609
8824: 86'1117/1334
8825: 107'276/775
8826: 46'344/609
8827: 284'4/5
8828: 39'347/780
8829: 32'19/20
8830: 8'16/133
8831: 179/3444
8832: 1550
8833: 4
8834: 1'6029/11583
8835: 704/1431
8836: 171/1274
8837: 8'548/3325
8838: 12
8839: 45'52/57
8840: 71'23/35
8841: 84'2/3
8842: 5775'17/93
8843: 3'54/1189
8844: 129'321/406
8845: 1'17428/41477
8846: 51'497/528
8847: 4'20/31
8848: 170262/14650735
8849: 23'188113/188188
8850: 34'8/13
8851: 2'7681/64285
8852: 9'1/595
8853: 67'63/76
8854: 46'7/8
8855: 7'7/141
8856: 4'1/96
8857: 65'5374/5415
8858: 2272
8859: 1'260/267
8860: 3'11/65
8861: 292'1568/2291
8862: 16'2/17
8863: 6'41/48
8864: 16693'11/16
8865: 656
8866: 77'274/297
8867: 3'293/840
8868: 60
8869: 83'91/100
8870: 1268'100849/218139
8871: 34'3/22
8872: 11'15/182
8873: 294'6/7
8874: 99'62/85
8875: 45/73
8876: 936/3961
8877: 405'27/143
8878: 6'9/979
8879: 1'37/42
8880: 2'2276/7227
8881: 3135
8882: 193/1072
8883: 21'2/89
8884: 2406
8885: 272'9/16
8886: 2'443/590
8887: 81'19/59
8888: 5'1495/3526
8889: 11'28/45
8890: 459/490
8891: 61985/83079
8892: 2489/4368
8893: 35'37/46
8894: 147/418
8895: 12'10/11
8896: 1993
8897: 23'3749/3895
8898: 30'137/429
8899: 53'7/192
8900: 98'23/27
8901: 89'55/2626
8902: 3437'4/25
8903: 2'2/237
8904: 6'690/37637
8905: 47/1404
8906: 9'1/3
8907: 4'23/27
8908: 146
8909: 3
8910: 102
8911: 61'27/91
8912: 208'19/32
8913: 2'2345/5076
8914: 147'1/3
8915: 54'5/6
8916: 1593/3944
8917: 78'67/1560
8918: 18'49/1320
8919: 55'30/37
8920: 392/897
8921: 20'28/85
8922: 184'8/93
8923: 70'34805/45961
8924: 10278'92/871
8925: 13'1087/1680
8926: 67'39/56
8927: 300'2/19
8928: 19'49/53
8929: 2'51725/169442
8930: 38'13/28
8931: 43/171
8932: 266'16/19
8933: 34'19/69
8934: 64'248573/282658
8935: 93
8936: 31'886/957
8937: 153786'5/9
8938: 138/841
8939: 34/43
8940: 146'22/43
8941: 5'5/12
8942: 9/23
8943: 80'699/1760
8944: 56'7/16
8945: 55'21/23
8946: 86'271/286
8947: 31/1649
8948: 70'213/3686
8949: 14391/95450
8950: 106
8951: 368'446/567
8952: 2'36/37
8953: 34'2/17
8954: 38'43/46
8955: 41/53
8956: 33'73/1531
8957: 81/157412
8958: 1293'1/4
8959: 3900
8960: 19'1/86
8961: 181'13/15
8962: 39'3/29
8963: 3055
8964: 6'79/198
8965: 120'2/9
8966: 15252000/19203331
8967: 1189
8968: 4'174/187
8969: 29'87/131
8970: 103'3/14
8971: 53
8972: 4'133/243
8973: 3'321/2560
8974: 95
8975: 16877952
8976: 11340
8977: 18'35/93
8978: 215'16/23
8979: 96
8980: 15'9/32
8981: 29197/69905
8982: 74'21761/88440
8983: 44'1756/22545
8984: 17/31
8985: 72'18/35
8986: 32'33/1184
8987: 388
8988: 71
8989: 3629'5/47
8990: 74'29/89
8991: 27/682
8992: 129'3011/3025
8993: 4/91
8994: 1359'13/25
8995: 1130313'59/93
8996: 36'36/49
8997: 69
8998: 2819'11/21
8999: 6'16/49
9000: -2'25/37
9001: 123'11/13
9002: 4'9/14
9003: 174'8/45
9004: 110'463/1302
9005: 27'29279/34000
9006: 4'60/343
9007: 26
9008: 511/915
9009: 40'26/29
9010: 77
9011: 620/4539
9012: 110'226734/539251
9013: 6'19/13104
9014: 492'53/1261
9015: 1'5559/9620
9016: 3'927/1007
9017: 70'35/83
9018: 70'4/29
9019: 17'9/14
9020: 139'19/90
9021: 17980/137883
9022: 89'2597/5640
9023: 7'6137/6278
9024: 16'12/19
9025: 141
9026: 61'11/65
9027: 3913
9028: 12'201/455
9029: 287'1/2
9030: 2150
9031: 3249/1732900
9032: 1220'33/62
9033: 88
9034: 88/203
9035: 1'33/85
9036: 20398/322465
9037: 7'424/819
9038: 16'11794/11925
9039: 2'3559/13860
9040: 13'1237/1330
9041: 4'1/7
9042: 12/117325
9043: 621/2891
9044: 954'6/11
9045: 20'299/574
9046: 1805/2072
9047: 31'1072/2037
9048: 1'1432/1719
9049: 133'804/1525
9050: 29'1/3
9051: 22'13/29
9052: 16'41/46
9053: 9'680/819
9054: 853'74/77
9055: 5/7
9056: 195'61/200
9057: 55/67
9058: 5'303/1190
9059: 10'2/3
9060: 69'1/22
9061: 984/1105
9062: 95/2756
9063: 30'113/320
9064: 46
9065: 11'7/8
9066: 26'30/53
9067: 69'49837/118548
9068: 198'1134/4945
9069: 5162'1227/3752
9070: 131'7/13
9071: 6'222/235
9072: 16'72/205
9073: 101'43/48
9074: 27/82
9075: 1749'31/54
9076: 51'61/893
9077: 121'52/59
9078: 1
9079: 27'269/3471
9080: 2'5/13
9081: 84'116/473
9082: 16'7/31
9083: 192'5/8
9084: 8'56154443/108099940
9085: 45'22501/27448
9086: 1'98/199
9087: 67'7/29
9088: 86'17/65
9089: 4'9/77
9090: 53'30/31
9091: 3'329/624
9092: 4'76/175
9093: 67/504
9094: 5
9095: 7'1652/2325
9096: 5621
9097: 2601'33/56
9098: 10'10/11
9099: 98'1/4
9100: 7'3686/5607
9101: 16'23/104
9102: 3'7/12
9103: 8/13
9104: 43'2/69
9105: 1664
9106: 57'125/136
9107: 12'10627/33497
9108: 3610/10557
9109: 150
9110: 91'1/6
9111: 346'5231/6270
9112: 513'193/3379
9113: 5'381/623
9114: 1'3/7
9115: 8'136/165
9116: 254'13/64
9117: 21/25
9118: 5'124/255
9119: 18'3/19
9120: 98'13/18
9121: 659'43/76
9122: 1467'17/29
9123: 7/13
9124: 17'8781/146080
9125: 1315'5/13
9126: 1'17/40
9127: 61'737/841
9128: 133'3/800
9129: 28
9130: 81'83/90
9131: 1'151/192
9132: 593/2520
9133: 5/261
9134: 1'1303/1953
9135: 108'2144/3465
9136: 2'71/315
9137: 329'628/775
9138: 43'229/1349
9139: 14'792/2185
9140: 421'5/8
9141: 611/1098
9142: 71'61333/122859
9143: 4'233/308
9144: 72'12/13
9145: 11'545/1952
9146: 35'4/9
9147: 9'1/9
9148: 1643/2565
9149: 89'1/7
9150: 116
9151: 4'48551/73656
9152: 5'19/1068
9153: 155379'761/1001
9154: 2'17/66
9155: 3'3169/8245
9156: 50'17/2343
9157: 98
9158: 74'295/1672
9159: 1/2916
9160: 213
9161: 1'35/48
9162: 26'139/990
9163: 26'9/38
9164: 374'1229/1302
9165: -1'1344923/1846377
9166: 2200
9167: 384'11/16
9168: 47'1259/1343
9169: 5526'46/83
9170: 2352
9171: 7'13/301
9172: 43'1201/4331
9173: 1035'9/13
9174: 4'889/1395
9175: 22'2923/4800
9176: 79'1549/2133
9177: 1'154/1363
9178: 100
9179: 110'70/141
9180: 2808/6493
9181: 10313'1/23
9182: 89'163/1023
9183: 3'5/6
9184: 23/12460
9185: 39'15/47
9186: 18'13/74
9187: 82'18/53
9188: 123'1/89
9189: 8'6229/9045
9190: 35
9191: 6'27/73
9192: 310'343/370
9193: 181
9194: 671/1660
9195: 17'595/792
9196: 19'2/3
9197: 2128
9198: 107'3/13
9199: 150
9200: 17411/17484
9201: 5'29/91
9202: 5488
9203: 188'2/17
9204: 118'314/1539
9205: 69'1/4
9206: 68'43/55
9207: 3'1795/2233
9208: 69'195042/492385
9209: 77'16/29
9210: 126'4/7
9211: 111/169
9212: 122
9213: 153'17/69
9214: 15'5455/32054
9215: 51'8/15
9216: 33/56
9217: 1'219047/793881
9218: 421108'32/45
9219: 103/45356
9220: 3'931/9306
9221: 70'2711890/3239229
9222: 8125/110638
9223: 63'13/23
9224: 8'15/64
9225: 288/1037
9226: 270
9227: 2'46/105
9228: 42'38/45
9229: 14615/60762
9230: 4697/110322
9231: 75'61/73
9232: 33/1106
9233: 29
9234: 163
9235: 9'86/305
9236: 157
9237: 1'1/2
9238: 43687/1845120
9239: 189
9240: 93
9241: 3'30/59
9242: 39'7/8
9243: 4'797/1380
9244: 8'1/17
9245: 616'11/13
9246: 1229'1/7
9247: 142'47/71
9248: 44'3/5
9249: 96'71/93
9250: 47'1/6
9251: 68
9252: 109'1/11
9253: 77'43/82
9254: 258'119/132
9255: 64/143
9256: 29/1876
9257: 3232'3/7
9258: 398
9259: 5403'33/74
9260: 290'2/5
9261: 127'920/1007
9262: 4'41099/252252
9263: 3'31906/170897
9264: 104
9265: 13286'44/47
9266: 166'1/4
9267: 32/273
9268: 24'229/304
9269: 3995/9828
9270: 65'9/17
9271: 2'5/6
9272: 39/1216
9273: 952'33/47
9274: 599
9275: 5'37/50
9276: 31
9277: 58'19/33
9278: 5'3597/5428
9279: 16'2077/3479
9280: 44'49/1212
9281: 1
9282: 62131/94600
9283: 25'413/632
9284: 7'53/68
9285: 891/12376
9286: 52'1/8
9287: 60
9288: 34
9289: 56/885
9290: 19'53/100
9291: 94'29/60
9292: 5'629/840
9293: 127/6460
9294: 79/22743
9295: 2'149/855
9296: 5'311/5148
9297: 23'14329/27072
9298: 403/40460
9299: 1399'23893/25920
9300: 1/198
9301: 59'241/31850
9302: 5'26/33
9303: 121'23/32
9304: 51'531/656
9305: 984
9306: 81840/150547
9307: 45'1009/4950
9308: 85
9309: 108'1/8
9310: 43'4282/10295
9311: 71'27/29
9312: 193/297
9313: 132500
9314: 4907'7/19
9315: 616921/675360
9316: 161'2019/2068
9317: 567/781
9318: 1188
9319: 92'1/40
9320: 129
9321: 88/2793
9322: 39'89/192
9323: 24'243/506
9324: 2'13/18
9325: 258'6/23
9326: 128
9327: 6'17/28
9328: 94367/2009984
9329: 7083'22/49
9330: 1'871/1775
9331: 40/2349
9332: 139'38/91
9333: 567/1495
9334: 477
9335: 18'1552/4851
9336: 8'1/2
9337: 19'47/165
9338: 322'8/77
9339: 68'19/67
9340: 42'130/1219
9341: 110'1/4
9342: 21/22
9343: 85'15/17
9344: 44'35/38
9345: 148
9346: 71'59/89
9347: 50'31/43
9348: 88
9349: 127'479/798
9350: 7'69/74
9351: 387'6727/7198
9352: 93/770
9353: 58
9354: 3'7/22
9355: 7'63/80
9356: 3'6066/34903
9357: 50'1/6
9358: 23327'3/20
9359: 3'11/18
9360: 62'125/574
9361: 43
9362: 1287944'17/80
9363: 6'17/65
9364: 237'3/37
9365: 30'1669/2793
9366: 394
9367: 29'125/246
9368: 3'94/693
9369: 370
9370: 11214'12/17
9371: 2'45709/111724
9372: 6'4357/20962
9373: 17'10/41
9374: 66'5406/5929
9375: 65'5/12
9376: 51'2/45
9377: 67/159120
9378: 19/410
9379: 5675'25/28
9380: 46'657/931
9381: 1283/2829
9382: 3'7967/8379
9383: 71'653/21320
9384: 6'65/108
9385: 6373'229/671
9386: 1'181/713
9387: 902'47/48
9388: 41'7699/9581
9389: 3'1851/4346
9390: 54205/140049
9391: 93'31/33
9392: 54'7/30
9393: 6'448088/1596861
9394: 16/23
9395: 142'11/232
9396: 3'51/451
9397: 3'19/59
9398: 96'91/305
9399: 5'5/27
9400: 114'3/4
9401: 102'20/31
9402: 6'251/2560
9403: 1'677/979
9404: 49
9405: 55'7/11
9406: 25/143
9407: 1'227/675
9408: 48'48/53
9409: 14/15
9410: 2/75
9411: 20/1947
9412: 14'2/3
9413: 67'15/29
9414: 93
9415: 31/36
9416: 401075/966296
9417: 53'43/58
9418: 1'1581/2885
9419: 23/312
9420: 17'6/17
9421: 7/72
9422: 105
9423: 32'23/1023
9424: 1716
9425: 2'67/69
9426: 40698
9427: 143
9428: 13
9429: 1'433/3395
9430: 89/93
9431: 1/62
9432: 64'10/81
9433: 359738
9434: 9'29/45
9435: 19'16/21
9436: 146
9437: 279'9/9025
9438: 54
9439: 44'4/21
9440: 76'107/4070
9441: 5947
9442: 89'509/546
9443: 147
9444: 172'408/575
9445: 29'3355/4462
9446: 20/53
9447: 133'1/2
9448: 47'12/35
9449: 2'13542/18941
9450: 11'3147/5104
9451: 93'9/14
9452: 68'19/23
9453: 2'29873/258720
9454: 11'4/61
9455: 3'121/1498
9456: 9'9/95
9457: 324/1043
9458: 81'7/47
9459: 146'447/869
9460: 374'4/9
9461: 29'31/55
9462: 1'405/658
9463: 1'350/1653
9464: 88'1/3
9465: 157'11/13
9466: 1'257/400
9467: 37/68
9468: 95'225/1156
9469: 441'5944/13861
9470: 25'817/1540
9471: 5'17655/23384
9472: 13
9473: 1'17/324
9474: 136/4263
9475: 60'488/737
9476: 5'336/445
9477: 6'583/1500
9478: 100'61/92
9479: 3'166/407
9480: 36'3/8
9481: 1/334080
9482: 35'9/70
9483: 304'1/2
9484: 66'1471/1771
9485: 32'1/5
9486: 168
9487: 32'7/10
9488: 68
9489: 8'16093/28482
9490: 2'127919/296225
9491: 8'1009/19522
9492: 1028/17085
9493: 14'5693/14484
9494: 5'26/85
9495: 3'1451/1551
9496: 24
9497: 12462/19825
9498: 3'1/37
9499: 105'1/5
9500: 241/13869
9501: 5'7/13
9502: 23'14/15
9503: 35'5/8
9504: 52'7/9
9505: 3'11/31
9506: 80'12/533
9507: 64'20/189
9508: 425/794
9509: 29
9510: 164'246/289
9511: 39'64/91
9512: 187'209/375
9513: 3'21/58
9514: 92'22/37
9515: 7'300/301
9516: 13647'2/9
9517: 3168
9518: 130'31/63
9519: 149
9520: 95'12/17
9521: 109/736
9522: 2'8633/9212
9523: 26'4/31
9524: 469/1464
9525: 788'8/11
9526: 138'6/7
9527: 6968
9528: 4'805/1914
9529: 3/91
9530: 22'22/91
9531: 79'119/1846
9532: 325'19/41
9533: 5'14/183
9534: 14'1/16
9535: 121
9536: 10400
9537: 13'167/952
9538: 16
9539: 166'8/25
9540: 20'25/132
9541: 130'64/385
9542: 51'7/23
9543: 8498294'580/759
9544: 2013
9545: 2'21/29
9546: 84/28475
9547: 4'2/3
9548: 29/114
9549: 3'1/6
9550: 14'1691/5879
9551: 3323
9552: 187/810
9553: 1'17/533
9554: 78
9555: 11/532
9556: 47'5/9
9557: 71'54/187
9558: 22'8388/67507
9559: 56'39/49
9560: 11'709/935
9561: 119
9562: 1'2431/3104
9563: 78'67/2340
9564: 37'11/18
9565: 3'983/4850
9566: 41/110
9567: 123'4688/6853
9568: 6'50/873
9569: 1633/4455
9570: 66
9571: 82'1/2
9572: 66'2/71
9573: 10224/16967
9574: 410'48/71
9575: 22'17/18
9576: 84'4/9
9577: 220'1/2
9578: 2475
9579: 42'94/637
9580: 34'3061/14040
9581: 1'2/9
9582: 983'8/9
9583: 8'19/72
9584: 90'19/27
9585: 1'28127/71422
9586: 398'559/1219
9587: 317'11/93
9588: 68
9589: 30'57/89
9590: 69'6/11
9591: 359'1/22
9592: 100
9593: 62'23/26
9594: 2'877118/1563065
9595: 86'11/49
9596: 35'217/360
9597: 46'7/23
9598: 79'2/3
9599: 183'45/53
9600: 35'46/99
9601: 72'32237/60066
9602: 3'20383/91650
9603: 23'3724/9657
9604: 205'1087/1476
9605: 4786'3794/4785
9606: 70'4/21
9607: 27/55
9608: 1'331/1406
9609: 1980
9610: 157/1728
9611: 100'3/23
9612: 97/129
9613: 87
9614: 2'179/323
9615: 11'587/2688
9616: 481/693
9617: 1350
9618: 398'914/1235
9619: 307469'19/49
9620: 133
9621: 273'11/28
9622: 79'395/427
9623: 66
9624: 1'6/43
9625: 6'10/37
9626: 15'13/31
9627: 7/11
9628: 1'5/2816
9629: 28/31
9630: 1769/12814
9631: 2/7
9632: 666'13/14
9633: 78/2413
9634: 4'424/873
9635: 8'5/37
9636: 79'79/105
9637: 1211'2646/4847
9638: 74'2/3
9639: 6'86/145
9640: 244'3646/22325
9641: 5'116247/128122
9642: 138'791/1305
9643: 4608/94061
9644: 62'8/9
9645: 409'1325/1419
9646: 4'5513/7592
9647: 27/364
9648: 3801/4505
9649: 2'799/1344
9650: 15/23
9651: 62'4/6853
9652: 155'19/58
9653: 333245/51998247
9654: 28'1/9
9655: 10'32/59
9656: 4
9657: 4'1/6
9658: 80'1031/1421
9659: 109'17/48
9660: 2280
9661: 1/55
9662: 64'13/17
9663: 4334'732/749
9664: 22'587/900
9665: 29'5/11
9666: 7'313/3577
9667: 468369
9668: 2/15
9669: 15'7169/8190
9670: 16'26/5415
9671: 3961'5/24
9672: 258'1/3
9673: 114
9674: 1'8/49
9675: 44
9676: 50'5/8
9677: 9
9678: 395'3823/5329
9679: 29/98
9680: 3'110/903
9681: 475/2716
9682: 4'505882/1382535
9683: 1380'249/1040
9684: 899'1/3
9685: 112'52/261
9686: 299/1580
9687: 6240
9688: 15'19/432
9689: 16'11099/126144
9690: 3'243/2800
9691: 27
9692: 2'4201/8446
9693: 1'27973/29302
9694: 48'115/776
9695: 6'325/714
9696: 11'1/301
9697: 220'11/16
9698: 10'1/3
9699: 4'17/46
9700: 115'1/2
9701: 96'33/46
9702: 1'617/1700
9703: 4'188/551
9704: 13'33/34
9705: 6384/231727
9706: 368'21/25
9707: 148'3395/3827
9708: 3'22669/255360
9709: 1'3/2470
9710: 85'37/48
9711: 4'75/152
9712: 638636
9713: 51'7/17
9714: 13393/13596174
9715: 104'7411/8632
9716: 40612
9717: 66
9718: 99'2/27
9719: 1'5/858
9720: 40'63/100
9721: 2170/4927
9722: 85'9/35
9723: 1'23/51
9724: 2'3599/9800
9725: 59/69
9726: 368
9727: 75'953/4290
9728: 17/232
9729: 2'10649/21000
9730: 22304/33705
9731: 8
9732: 4'881/960
9733: 15'19/58
9734: 3/14
9735: 2'1187/21120
9736: 90/213689
9737: 19000'91/92
9738: 2'10093/12390
9739: 13'3/4
9740: 483'87/245
9741: 98'525/1271
9742: 5358'13/73
9743: 2'1643/2552
9744: 845/2673
9745: 260'12/25
9746: 6'58/891
9747: 3763
9748: 4'17417017/21102270
9749: 1722
9750: 927'27/44
9751: 39
9752: 96'6011/26565
9753: 3'83/312
9754: 36'31/33
9755: 181
9756: 23'2023/2047
9757: 7/110
9758: 5601'3/83
9759: 40'36/55
9760: 84
9761: 25'73/189
9762: 6'1801/6106
9763: 2249725/6751896
9764: 27'55/63
9765: 40/1927
9766: 3'277/462
9767: 160'1/2
9768: 7'110/147
9769: 53'9/74
9770: 69
9771: 139'1/2
9772: 3857/191337
9773: 29/32
9774: 332'8/13
9775: 438'33/91
9776: 16628'17/26
9777: 17'19/85
9778: 67/1350
9779: 227'4289/5148
9780: 1554
9781: 98'4/9
9782: 97'13465/120048
9783: 23'3244/6603
9784: 46'6/13
9785: 6009'889/1300
9786: 125'975/1421
9787: -1'1169/11895
9788: 72'34/43
9789: 37/1770
9790: 17'787/5719
9791: 6'143/207
9792: 725/1932
9793: 326'1797/2074
9794: 32'58/61
9795: 355/738
9796: 340'7/62
9797: 1'959/1501
9798: 1'91/177
9799: 35
9800: 6/49
9801: 179/557568
9802: 11'19/32
9803: 107'13/89
9804: 35'2717/74292
9805: 73'1/36
9806: 19
9807: 78'311/414
9808: 1'179/185
9809: 277'1/2
9810: 1379/4260
9811: 6'6113/7170
9812: 23'41/45
9813: 1162'103/980
9814: 19'21677/33588
9815: 2778
9816: 3'655/2544
9817: 26'37/42
9818: 2'13/20
9819: 1266'6/29
9820: 2'333/440
9821: 5'13/40
9822: 2631
9823: 215
9824: 87'18/23
9825: 52'217/1588
9826: 391'1/2
9827: 23'23/405
9828: 135'7/71
9829: 146'1383/5035
9830: 3'509/980
9831: 1'6961/18360
9832: 221/2970
9833: 7/8
9834: 35'5/11
9835: 1'5587634/6266175
9836: 310/3913
9837: 21'1/17
9838: 1450'247/350
9839: 3'261/530
9840: 47
9841: 12'17/198
9842: 3342
9843: 3136'250/2303
9844: 521/612
9845: 37'7705/9757
9846: 5'1/81
9847: 169
9848: 14652/56389
9849: 35'17/70
9850: 1'277/336
9851: 465601/1074054
9852: 5733
9853: 267'2162/3725
9854: 70
9855: 152'8/11
9856: 50'1/22
9857: 1'5/11
9858: 409'163/293
9859: 93'27/65
9860: 2665
9861: 3429'4/29
9862: 140'20/23
9863: 199'1559/2656
9864: 67'1882/2075
9865: 44'513/713
9866: 48'1/3
9867: 1116/25051
9868: 39/190
9869: 77'28/97
9870: 1'289/775
9871: 5'16605/67252
9872: 6774'4/15
9873: 22/2457
9874: 5046
9875: 239'21/53
9876: 6'2/11
9877: 10'3641/4275
9878: 3'3931/4810
9879: 86'22196/35409
9880: 684
9881: 1'108646/230679
9882: 1289/1395
9883: 405
9884: 45'293/530
9885: 7154/204079
9886: 25'6/59
9887: 69'625/1024
9888: 27600
9889: 190'44/73
9890: 1'47/53
9891: 2'493/730
9892: 29/41
9893: 69
9894: 13'54300/113923
9895: 1410/1711
9896: 6'37/268
9897: 9'21284/45493
9898: 38/273
9899: 9'3/14
9900: 6'6/91
9901: 95'40/261
9902: 84
9903: 63'11/1426
9904: 1628/2291
9905: 249'12/37
9906: 3/29240
9907: 12
9908: 22'29721/1646500
9909: 264'12/67
9910: 35'73/81
9911: 68'163/21216
9912: 173'5549/7181
9913: 57'33/67
9914: 78'27/32
9915: 72
9916: 685/1610928
9917: 54
9918: 19/26
9919: 3'3127769/3625072
9920: 126'18/25
9921: 2178
9922: 736/21175
9923: 2687/63648
9924: 3'79/91
9925: 354'12/13
9926: 3911'11/25
9927: 6'6/17
9928: 165710/603999
9929: 520
9930: 38
9931: 11'119/192
9932: 303'102849/252121
9933: 2'16999/54340
9934: 106/2871
9935: 119'1/19
9936: 9'59/1274
9937: 3'7599/10000
9938: 226/901
9939: 3'596297/1066658
9940: 2'289/1050
9941: 84
9942: 157'17/19
9943: 742'13/16
9944: 361/2482
9945: 61/74
9946: 14
9947: 2'963/1666
9948: 1'7/13
9949: 58'213/4408
9950: 108'17/42
9951: 18/77
9952: 137/294
9953: 3530'89/297
9954: 36'297/1051
9955: 312
9956: 85'1167/2210
9957: 1159/1274
9958: 2'79/98
9959: 6'2/21
9960: 130'5/46
9961: 4'79/290
9962: 9'7/8
9963: 12'8700/13583
9964: 3'33/47
9965: 1701
9966: 1'1523/1872
9967: 1'49/170
9968: 56'1/2
9969: 2548/2771
9970: 156'13/28
9971: 119'63/95
9972: 62'11/72
9973: 1/66
9974: 156
9975: 355'32/41
9976: 4'571/1200
9977: 85
9978: 22'22/35
9979: 311'246/1955
9980: 65
9981: 10'23/26
9982: 5'2/75
9983: 39'1219/1881
9984: 23
9985: 1978'26/67
9986: 131/4920
9987: 14'1/42
9988: 43'25/32
9989: 19'10/81
9990: 221
9991: 73'47/61
9992: 33'237/244
9993: 1'383287/503316
9994: -4'1414/1739
9995: 112/8619
9996: 3'38/51
9997: 11/247
9998: 1'43913/56695
9999: 18'38/51
10000: 68'151/289
